ID1,ID2,Distance
KT732259_1,KT732235_1,0.00038954960000000004
KT732239_1,KT732235_1,6.4291e-06
KT732257_1,KT732251_1,3.9367e-06
KT732257_1,KT732249_1,6.6797e-06
KT732251_1,KT732249_1,6.6844e-06
KT732247_1,KT732255_1,0.0002547837
KT732257_1,KT732247_1,0.0001312929
KT732257_1,KT732255_1,0.000260149
KT732251_1,KT732247_1,0.0001312976
KT732251_1,KT732255_1,0.0002601537
KT732249_1,KT732247_1,0.000130099
KT732249_1,KT732255_1,0.0002589551
KT732257_1,KT732245_1,0.0002605164
KT732251_1,KT732245_1,0.00026052110000000003
KT732249_1,KT732245_1,0.0002593225
KT732247_1,KT732245_1,0.0002580067
KT732255_1,KT732245_1,0.0003868628
MG912592_1,KT732257_1,0.0006533716
MG912592_1,KT732251_1,0.0006533763
MG912592_1,KT732249_1,0.0006521777
MG912592_1,KT732247_1,0.0006508619
MG912592_1,KT732255_1,0.000779718
MG912592_1,KT732245_1,0.0007761274
KT732261_1,KT732257_1,0.0008438566
KT732261_1,KT732251_1,0.0008438613
KT732261_1,KT732249_1,0.0008426627
KT732261_1,KT732247_1,0.0008413469
KT732261_1,KT732255_1,0.000970203
KT732261_1,KT732245_1,0.0009666124
KT732259_1,KT732257_1,0.0005214013
KT732259_1,KT732251_1,0.0005214060000000001
KT732259_1,KT732249_1,0.0005202074
KT732259_1,KT732247_1,0.0005188916
KT732259_1,KT732255_1,0.0006477477
KT732259_1,KT732245_1,0.0006441571
KT732239_1,KT732257_1,0.00013828079999999999
KT732239_1,KT732251_1,0.00013828550000000002
KT732239_1,KT732249_1,0.0001370869
KT732239_1,KT732247_1,0.0001357711
KT732239_1,KT732255_1,0.0002646272
KT732239_1,KT732245_1,0.00026103659999999996
KT732235_1,KT732257_1,0.00013679169999999998
KT732235_1,KT732251_1,0.0001367964
KT732235_1,KT732249_1,0.0001355978
KT732235_1,KT732247_1,0.000134282
KT732235_1,KT732255_1,0.00026313810000000003
KT732235_1,KT732245_1,0.0002595475
KT732253_1,KT732243_1,0.00025676510000000003
MG912592_1,KT732253_1,0.0007790192
MG912592_1,KT732243_1,0.0010318814999999999
KT732261_1,KT732253_1,0.0009695042
KT732261_1,KT732243_1,0.0012223665
KT732259_1,KT732253_1,0.0006470489
KT732259_1,KT732243_1,0.0008999112
KT732239_1,KT732253_1,0.0002639284
KT732239_1,KT732243_1,0.0005167907000000001
KT732235_1,KT732253_1,0.0002624393
KT732235_1,KT732243_1,0.0005153016
KT732257_1,KT732253_1,0.0003893346
KT732257_1,KT732243_1,0.0006421969
KT732251_1,KT732253_1,0.0003893393
KT732251_1,KT732243_1,0.0006422016
KT732249_1,KT732253_1,0.0003881407
KT732249_1,KT732243_1,0.000641003
KT732247_1,KT732253_1,0.0003868249
KT732247_1,KT732243_1,0.0006396872
KT732255_1,KT732253_1,0.000515681
KT732255_1,KT732243_1,0.0007685433
KT732245_1,KT732253_1,0.0005120903999999999
KT732245_1,KT732243_1,0.0007649527
MG912592_1,KT732241_1,0.0009719695
KT732261_1,KT732241_1,0.0011624545
KT732259_1,KT732241_1,0.0008399992000000001
KT732239_1,KT732241_1,0.0004568787
KT732235_1,KT732241_1,0.00045538960000000004
KT732257_1,KT732241_1,0.0005822849000000001
KT732251_1,KT732241_1,0.0005822895999999999
KT732249_1,KT732241_1,0.0005810909999999999
KT732247_1,KT732241_1,0.0005797752
KT732255_1,KT732241_1,0.0007086313
KT732245_1,KT732241_1,0.0007050406999999999
KT732253_1,KT732241_1,0.0003227925
KT732243_1,KT732241_1,0.0005756547999999999
MG912592_1,KT732233_1,0.0007819682
KT732261_1,KT732233_1,0.0009724532
KT732259_1,KT732233_1,0.0006499979000000001
KT732239_1,KT732233_1,0.00026687740000000003
KT732235_1,KT732233_1,0.0002653883
KT732257_1,KT732233_1,0.0003922836
KT732251_1,KT732233_1,0.00039228829999999996
KT732249_1,KT732233_1,0.0003910897
KT732247_1,KT732233_1,0.0003897739
KT732255_1,KT732233_1,0.00051863
KT732245_1,KT732233_1,0.0005150393999999999
KT732253_1,KT732233_1,0.0001327912
KT732243_1,KT732233_1,0.00038565349999999997
KT732241_1,KT732233_1,0.0003208405
MG912592_1,KT732237_1,0.0009130690000000001
KT732261_1,KT732237_1,0.001103554
KT732259_1,KT732237_1,0.0007810987000000001
KT732239_1,KT732237_1,0.0003979782
KT732235_1,KT732237_1,0.0003964891
KT732257_1,KT732237_1,0.0005233843999999999
KT732251_1,KT732237_1,0.0005233891
KT732249_1,KT732237_1,0.0005221905
KT732247_1,KT732237_1,0.0005208747
KT732255_1,KT732237_1,0.0006497307999999999
KT732245_1,KT732237_1,0.0006461402
KT732253_1,KT732237_1,0.000263892
KT732243_1,KT732237_1,0.0005167543
KT732241_1,KT732237_1,0.00045194129999999997
KT732233_1,KT732237_1,0.0002570168
MK142916_1,MG912592_1,0.008413133199999999
MK142916_1,KT732261_1,0.0086036182
MK142916_1,KT732259_1,0.0082811629
MK142916_1,KT732239_1,0.0078980424
MK142916_1,KT732235_1,0.0078965533
MK142916_1,KT732257_1,0.0080234486
MK142916_1,KT732251_1,0.0080234533
MK142916_1,KT732249_1,0.008022254699999998
MK142916_1,KT732247_1,0.0080209389
MK142916_1,KT732255_1,0.008149795
MK142916_1,KT732245_1,0.008146204399999999
MK142916_1,KT732253_1,0.0077639562
MK142916_1,KT732243_1,0.008016818499999998
MK142916_1,KT732241_1,0.0079520055
MK142916_1,KT732233_1,0.007757080999999999
MK142916_1,KT732237_1,0.0078836442
MK142914_1,MG912592_1,0.0084134945
MK142914_1,KT732261_1,0.008603979500000001
MK142914_1,KT732259_1,0.0082815242
MK142914_1,KT732239_1,0.0078984037
MK142914_1,KT732235_1,0.007896914599999999
MK142914_1,KT732257_1,0.0080238099
MK142914_1,KT732251_1,0.0080238146
MK142914_1,KT732249_1,0.008022616
MK142914_1,KT732247_1,0.0080213002
MK142914_1,KT732255_1,0.0081501563
MK142914_1,KT732245_1,0.0081465657
MK142914_1,KT732253_1,0.0077643174999999995
MK142914_1,KT732243_1,0.0080171798
MK142914_1,KT732241_1,0.0079523668
MK142914_1,KT732233_1,0.0077574423
MK142914_1,KT732237_1,0.0078840055
KU728743_1,MG912592_1,0.0080320059
KU728743_1,KT732261_1,0.0082224909
KU728743_1,KT732259_1,0.007900035599999999
KU728743_1,KT732239_1,0.0075169150999999995
KU728743_1,KT732235_1,0.0075154259999999995
KU728743_1,KT732257_1,0.007642321299999999
KU728743_1,KT732251_1,0.007642326
KU728743_1,KT732249_1,0.007641127399999999
KU728743_1,KT732247_1,0.007639811599999999
KU728743_1,KT732255_1,0.007768667699999999
KU728743_1,KT732245_1,0.007765077099999999
KU728743_1,KT732253_1,0.007382828899999999
KU728743_1,KT732243_1,0.007635691199999999
KU728743_1,KT732241_1,0.007570878199999999
KU728743_1,KT732233_1,0.0073759537
KU728743_1,KT732237_1,0.007502516899999999
KJ410048_1,MG912592_1,0.0068365933
KJ410048_1,KT732261_1,0.0070270783
KJ410048_1,KT732259_1,0.006704623
KJ410048_1,KT732239_1,0.006321502499999999
KJ410048_1,KT732235_1,0.0063200133999999995
KJ410048_1,KT732257_1,0.0064469087
KJ410048_1,KT732251_1,0.0064469134
KJ410048_1,KT732249_1,0.0064457148
KJ410048_1,KT732247_1,0.006444399
KJ410048_1,KT732255_1,0.0065732551
KJ410048_1,KT732245_1,0.006569664499999999
KJ410048_1,KT732253_1,0.0061874163
KJ410048_1,KT732243_1,0.0064402786
KJ410048_1,KT732241_1,0.0063754656
KJ410048_1,KT732233_1,0.0061805411
KJ410048_1,KT732237_1,0.0063071043
MK142916_1,KJ018971_2,0.008054922499999999
MK142914_1,KJ018971_2,0.0080552838
KU728743_1,KJ018971_2,0.0076737952
KJ410048_1,KJ018971_2,0.006478382600000001
MG912592_1,KJ018971_2,0.0065320827000000005
KT732261_1,KJ018971_2,0.0067225677
KT732259_1,KJ018971_2,0.0064001124
KT732239_1,KJ018971_2,0.0060169919
KT732235_1,KJ018971_2,0.0060155028
KT732257_1,KJ018971_2,0.0061423981
KT732251_1,KJ018971_2,0.0061424028
KT732249_1,KJ018971_2,0.0061412042
KT732247_1,KJ018971_2,0.0061398884
KT732255_1,KJ018971_2,0.0062687444999999994
KT732245_1,KJ018971_2,0.0062651539
KT732253_1,KJ018971_2,0.0058829057
KT732243_1,KJ018971_2,0.006135768
KT732241_1,KJ018971_2,0.006070954999999999
KT732233_1,KJ018971_2,0.005876030500000001
KT732237_1,KJ018971_2,0.0060025936999999994
MK513626_1,MK142916_1,0.020785668599999998
MK513626_1,MK142914_1,0.0207860299
MK513626_1,KU728743_1,0.0204045413
MK513626_1,KJ410048_1,0.0192091287
MK513626_1,MG912592_1,0.0192628288
MK513626_1,KT732261_1,0.0194533138
MK513626_1,KT732259_1,0.0191308585
MK513626_1,KT732239_1,0.018747738
MK513626_1,KT732235_1,0.018746248899999998
MK513626_1,KT732257_1,0.018873144199999997
MK513626_1,KT732251_1,0.018873148899999997
MK513626_1,KT732249_1,0.0188719503
MK513626_1,KT732247_1,0.018870634499999997
MK513626_1,KT732255_1,0.0189994906
MK513626_1,KT732245_1,0.0189959
MK513626_1,KT732253_1,0.0186136518
MK513626_1,KT732243_1,0.0188665141
MK513626_1,KT732241_1,0.0188017011
MK513626_1,KT732233_1,0.0186067766
MK513626_1,KT732237_1,0.0187333398
MK513626_1,KJ018971_2,0.0187369607
MK513624_1,MK142916_1,0.020034119899999998
MK513624_1,MK142914_1,0.0200344812
MK513624_1,KU728743_1,0.0196529926
MK513624_1,KJ410048_1,0.01845758
MK513624_1,MG912592_1,0.0185112801
MK513624_1,KT732261_1,0.0187017651
MK513624_1,KT732259_1,0.0183793098
MK513624_1,KT732239_1,0.0179961893
MK513624_1,KT732235_1,0.017994700199999998
MK513624_1,KT732257_1,0.018121595499999997
MK513624_1,KT732251_1,0.018121600199999997
MK513624_1,KT732249_1,0.0181204016
MK513624_1,KT732247_1,0.018119085799999997
MK513624_1,KT732255_1,0.0182479419
MK513624_1,KT732245_1,0.0182443513
MK513624_1,KT732253_1,0.0178621031
MK513624_1,KT732243_1,0.0181149654
MK513624_1,KT732241_1,0.018050152399999998
MK513624_1,KT732233_1,0.0178552279
MK513624_1,KT732237_1,0.0179817911
MK513624_1,KJ018971_2,0.017985412
MH173047_1,MK142916_1,0.020850174
MH173047_1,MK142914_1,0.0208505353
MH173047_1,KU728743_1,0.0204690467
MH173047_1,KJ410048_1,0.0192736341
MH173047_1,MG912592_1,0.0193273342
MH173047_1,KT732261_1,0.0195178192
MH173047_1,KT732259_1,0.019195363899999998
MH173047_1,KT732239_1,0.0188122434
MH173047_1,KT732235_1,0.0188107543
MH173047_1,KT732257_1,0.018937649600000002
MH173047_1,KT732251_1,0.018937654300000002
MH173047_1,KT732249_1,0.0189364557
MH173047_1,KT732247_1,0.018935139900000002
MH173047_1,KT732255_1,0.019063996
MH173047_1,KT732245_1,0.0190604054
MH173047_1,KT732253_1,0.0186781572
MH173047_1,KT732243_1,0.0189310195
MH173047_1,KT732241_1,0.0188662065
MH173047_1,KT732233_1,0.018671282
MH173047_1,KT732237_1,0.0187978452
MH173047_1,KJ018971_2,0.0188014661
MH631016_1,MK142916_1,0.0197093671
MH631016_1,MK142914_1,0.0197097284
MH631016_1,KU728743_1,0.0193282398
MH631016_1,KJ410048_1,0.0181328272
MH631016_1,MG912592_1,0.0181865273
MH631016_1,KT732261_1,0.018377012300000002
MH631016_1,KT732259_1,0.018054557
MH631016_1,KT732239_1,0.017671436500000002
MH631016_1,KT732235_1,0.0176699474
MH631016_1,KT732257_1,0.017796842700000003
MH631016_1,KT732251_1,0.017796847400000003
MH631016_1,KT732249_1,0.0177956488
MH631016_1,KT732247_1,0.017794333000000002
MH631016_1,KT732255_1,0.0179231891
MH631016_1,KT732245_1,0.0179195985
MH631016_1,KT732253_1,0.0175373503
MH631016_1,KT732243_1,0.0177902126
MH631016_1,KT732241_1,0.0177253996
MH631016_1,KT732233_1,0.0175304751
MH631016_1,KT732237_1,0.0176570383
MH631016_1,KJ018971_2,0.0176606592
MF496201_1,MK142916_1,0.0196481253
MF496201_1,MK142914_1,0.0196484866
MF496201_1,KU728743_1,0.019266998
MF496201_1,KJ410048_1,0.0180715854
MF496201_1,MG912592_1,0.018125285499999998
MF496201_1,KT732261_1,0.018315770500000002
MF496201_1,KT732259_1,0.0179933152
MF496201_1,KT732239_1,0.017610194699999998
MF496201_1,KT732235_1,0.017608705599999996
MF496201_1,KT732257_1,0.0177356009
MF496201_1,KT732251_1,0.0177356056
MF496201_1,KT732249_1,0.017734407
MF496201_1,KT732247_1,0.0177330912
MF496201_1,KT732255_1,0.0178619473
MF496201_1,KT732245_1,0.0178583567
MF496201_1,KT732253_1,0.017476108499999997
MF496201_1,KT732243_1,0.0177289708
MF496201_1,KT732241_1,0.017664157799999997
MF496201_1,KT732233_1,0.017469233299999998
MF496201_1,KT732237_1,0.017595796499999997
MF496201_1,KJ018971_2,0.017599417399999998
MK161348_1,MK142916_1,0.020343910299999997
MK161348_1,MK142914_1,0.020344271599999998
MK161348_1,KU728743_1,0.019962782999999998
MK161348_1,KJ410048_1,0.0187673704
MK161348_1,MG912592_1,0.018821070500000002
MK161348_1,KT732261_1,0.0190115555
MK161348_1,KT732259_1,0.0186891002
MK161348_1,KT732239_1,0.018305979700000002
MK161348_1,KT732235_1,0.0183044906
MK161348_1,KT732257_1,0.0184313859
MK161348_1,KT732251_1,0.0184313906
MK161348_1,KT732249_1,0.018430191999999998
MK161348_1,KT732247_1,0.0184288762
MK161348_1,KT732255_1,0.018557732299999997
MK161348_1,KT732245_1,0.0185541417
MK161348_1,KT732253_1,0.0181718935
MK161348_1,KT732243_1,0.018424755799999998
MK161348_1,KT732241_1,0.0183599428
MK161348_1,KT732233_1,0.018165018300000002
MK161348_1,KT732237_1,0.0182915815
MK161348_1,KJ018971_2,0.018295202400000002
KT732231_1,MK142916_1,0.0176044136
KT732231_1,MK142914_1,0.0176047749
KT732231_1,KU728743_1,0.0172232863
KT732231_1,KJ410048_1,0.0160278737
KT732231_1,MG912592_1,0.0160815738
KT732231_1,KT732261_1,0.016272058800000003
KT732231_1,KT732259_1,0.0159496035
KT732231_1,KT732239_1,0.015566483
KT732231_1,KT732235_1,0.015564993899999999
KT732231_1,KT732257_1,0.0156918892
KT732231_1,KT732251_1,0.0156918939
